#lon lat ve vn se sn corr name
167.21600 -45.26800 -19.96000 -3.43026 1.26000 0.89000 0 df4q
167.52600 -45.11500 -21.46000 -5.44007 1.18000 1.75000 0 df4p
167.63300 -44.86800 -17.77000 -3.51977 2.13000 1.93000 0 df4n
167.52300 -45.02500 -23.32000 -4.75996 1.48000 1.28000 0 df4m
166.79700 -45.44300 -20.47000 -4.57048 1.46000 1.44000 0 df4l
167.07700 -45.52000 -20.64000 -6.02058 1.36000 1.54000 0 df4k
166.87300 -45.70300 -20.17000 -7.86080 1.04000 1.38000 0 df4j
166.88600 -45.83400 -22.18000 -10.75097 1.57000 1.43000 0 df4h
167.11900 -45.70600 -21.69000 -9.26081 1.09000 1.99000 0 df4g
167.20200 -45.89500 -23.04000 -12.38104 1.33000 1.90000 0 df4f
166.58300 -45.93700 -19.48000 -6.75110 1.31000 1.33000 0 df4e
168.41100 -45.09100 -29.40000 -10.40004 1.38000 1.08000 0 df4d
166.99600 -46.14200 -22.31000 -7.82135 1.08000 1.76000 0 df4c
167.31900 -44.90600 -18.47000 -0.92981 2.10000 1.94000 0 df4b
167.64600 -44.72500 -20.33000 -2.44959 1.14000 1.06000 0 df4a
168.01400 -44.49000 -16.53000 -5.57930 0.83000 0.84000 0 df49
168.16200 -44.64500 -22.21000 -7.31949 0.99000 0.78000 0 df48
168.12700 -44.81500 -25.51000 -8.33970 0.90000 0.82000 0 df47
176.08500 -39.81800 -4.54000 -10.02382 0.98000 0.60000 0 de4v
175.21300 -39.05700 0.34000 -3.03298 0.71000 0.80000 0 ch35
175.40500 -39.36100 -3.19000 -2.36331 1.57000 1.87000 0 ch34
175.26400 -39.32400 -0.53000 -2.61327 0.93000 0.74000 0 cbwx
175.31000 -39.43200 -0.64000 -2.58339 0.63000 0.55000 0 cbwt
171.54100 -42.64900 -6.77000 0.10291 0.73000 0.90000 0 c8ub
171.65500 -42.83500 -16.29000 -4.39731 0.72000 0.78000 0 c8ua
171.35100 -42.80600 -8.62000 -0.32727 0.67000 0.81000 0 c8u9
171.90200 -42.77500 -17.57000 -5.24724 0.66000 0.86000 0 befd
171.97800 -42.83300 -20.64000 -6.84731 0.68000 0.76000 0 befc
171.82100 -42.86800 -19.39000 -5.94735 0.66000 0.79000 0 befb
175.75800 -38.81700 -1.35000 -3.76271 1.43000 1.28000 0 be3b
176.04500 -38.54300 4.51000 -4.47241 1.31000 1.72000 0 be31
176.13100 -38.52700 3.35000 -3.30239 2.49000 1.89000 0 be2x
174.93600 -41.07300 -19.27000 -5.71525 0.51000 0.67000 0 bdhe
175.30600 -40.94700 -20.74000 -7.95510 0.46000 0.44000 0 bdhd
175.34800 -40.75000 -18.13000 -6.43488 0.48000 0.41000 0 bdhc
174.98400 -40.90400 -16.43000 -4.30505 0.44000 0.47000 0 bdhb
175.62200 -41.01400 -25.94000 -10.49518 0.46000 0.43000 0 bdha
175.86500 -41.29300 -30.80000 -10.40550 0.49000 0.52000 0 bdh8
175.68500 -41.12000 -28.74000 -10.64530 0.49000 0.52000 0 bd8b
175.76200 -40.96800 -26.59000 -10.55513 0.53000 0.52000 0 bd8a
176.21300 -40.38500 -18.13000 -11.10446 0.65000 0.68000 0 bd89
176.33200 -40.64100 -26.10000 -10.72475 0.44000 0.68000 0 bd88
176.46000 -40.55000 -23.41000 -11.50465 0.72000 1.03000 0 bd87
175.82700 -40.30400 -14.08000 -7.04437 0.58000 0.83000 0 bd86
175.87500 -40.31300 -14.92000 -8.03438 0.60000 0.76000 0 bd85
175.88700 -40.30400 -14.25000 -7.71437 0.59000 0.52000 0 bd84
175.84900 -40.27600 -13.49000 -6.93434 0.75000 0.67000 0 bd83
175.90800 -40.29000 -13.82000 -7.98435 0.45000 0.97000 0 bd82
175.67900 -40.55600 -19.06000 -8.78466 1.33000 1.07000 0 bd81
175.66700 -40.85200 -23.40000 -10.23499 0.57000 0.58000 0 bd80
177.34400 -38.27600 2.93000 -15.53212 0.83000 0.92000 0 bc7h
176.85500 -37.98900 5.68000 -15.81181 1.14000 1.13000 0 bar4
176.94300 -37.95500 7.24000 -16.89177 1.49000 1.45000 0 bac2
177.96100 -39.09000 -3.81000 -18.62301 0.80000 0.66000 0 b9fc
176.47500 -40.29300 -16.07000 -13.02436 0.53000 0.56000 0 b9fb
176.37900 -39.28300 0.91000 -11.66323 0.53000 0.71000 0 b9f9
175.92700 -39.22500 0.57000 -6.34316 0.49000 0.49000 0 b9f8
176.08100 -39.26400 0.63000 -7.93320 0.59000 0.58000 0 b9f7
171.31300 -42.90800 -12.70000 -2.88739 0.67000 0.66000 0 b9ex
171.15800 -42.90500 -8.85000 -1.58739 0.69000 0.60000 0 b9ew
171.40300 -42.84000 -10.70000 -2.07731 0.55000 0.68000 0 b9ev
171.48500 -42.83600 -12.56000 -3.26731 0.65000 0.86000 0 b9eu
171.55400 -42.72400 -9.18000 -1.13718 0.71000 0.62000 0 b9et
171.43000 -42.76200 -7.94000 -0.60722 0.56000 0.81000 0 b9er
171.31300 -43.05200 -17.66000 -7.39757 0.77000 1.05000 0 b9ej
171.58800 -43.38900 -28.42000 -10.83797 0.91000 0.90000 0 b9eh
171.36200 -43.43400 -27.79000 -10.61802 0.77000 0.70000 0 b9eg
171.41800 -43.52300 -28.56000 -11.43813 0.58000 0.51000 0 b9ef
175.14400 -41.39300 -31.26000 -9.77562 0.54000 0.63000 0 b9cv
175.14400 -41.08200 -22.77000 -7.84526 0.63000 0.53000 0 b9cm
174.98000 -41.26400 -26.37000 -7.82547 0.75000 0.75000 0 b901
175.23200 -41.42900 -32.14000 -9.34566 0.46000 0.44000 0 b8yu
175.49900 -41.42300 -32.43000 -9.60565 0.51000 0.46000 0 b8ym
175.54800 -41.25600 -30.67000 -10.23546 0.47000 0.57000 0 b8yl
175.65900 -41.32600 -31.73000 -10.13554 0.50000 0.51000 0 b8yk
175.71700 -41.40100 -32.56000 -9.82563 0.43000 0.52000 0 b8yj
172.25700 -42.77700 -23.13000 -9.60724 1.62000 1.74000 0 b8y4
170.57600 -43.72500 -26.07000 -10.79837 0.55000 0.87000 0 b8y3
170.11900 -43.75900 -22.56000 -9.03842 0.48000 0.92000 0 b8y2
170.82400 -43.78500 -28.30000 -11.63845 0.53000 0.58000 0 b8xx
170.44100 -43.77100 -25.56000 -10.84843 0.61000 0.80000 0 b8xv
171.03800 -43.29600 -22.23000 -9.46786 0.67000 1.02000 0 b8xu
170.84900 -43.21700 -17.98000 -6.21776 0.60000 0.67000 0 b8xt
170.62500 -43.38800 -20.13000 -7.48797 0.62000 0.70000 0 b8xr
169.99400 -43.90600 -24.10000 -10.23859 0.58000 0.81000 0 b8xq
169.93300 -43.79900 -21.68000 -6.91846 0.66000 0.68000 0 b8xp
169.82200 -43.76500 -20.19000 -7.34842 0.58000 0.59000 0 b8xn
170.89300 -43.54800 -26.22000 -11.00816 0.58000 0.62000 0 b8xm
171.17600 -43.73600 -30.21000 -11.99839 0.60000 0.69000 0 b8xl
170.42300 -43.63600 -23.49000 -9.78827 0.56000 0.82000 0 b8xk
170.51100 -43.48600 -21.16000 -8.37809 0.69000 0.77000 0 b8xj
170.70200 -43.49900 -23.70000 -10.39810 1.17000 1.19000 0 b8xh
170.85000 -43.52100 -25.21000 -10.68813 0.58000 0.83000 0 b8xf
171.06200 -43.61000 -28.51000 -10.88824 0.54000 0.53000 0 b8xe
171.05700 -43.84800 -30.07000 -11.70852 0.60000 0.61000 0 b8xd
170.87900 -43.92800 -29.93000 -11.82862 0.58000 0.59000 0 b8xc
170.71200 -44.02700 -30.13000 -12.02874 0.55000 0.70000 0 b8xb
170.80100 -43.41300 -22.91000 -9.37800 0.71000 0.56000 0 b8x9
170.88200 -43.32400 -21.71000 -9.29789 0.62000 0.76000 0 b8x8
170.93800 -43.36300 -23.23000 -9.40794 0.62000 0.76000 0 b8x6
171.08900 -43.41800 -25.44000 -10.34800 0.63000 0.60000 0 b8x5
170.36100 -43.51900 -20.28000 -8.55813 0.54000 0.69000 0 b8x4
170.25800 -43.55900 -20.91000 -6.83817 0.53000 0.71000 0 b8x3
170.45200 -43.27800 -11.84000 -0.80784 0.54000 0.50000 0 b8x1
170.52200 -43.24800 -12.02000 -0.61780 0.50000 0.49000 0 b8wy
170.68500 -43.23100 -14.52000 -3.53778 0.53000 0.78000 0 b8wx
170.26200 -43.41400 -15.59000 -4.25800 0.57000 0.70000 0 b8ww
170.36000 -43.36600 -13.26000 -2.55794 0.93000 1.00000 0 b8wv
170.45100 -43.39400 -17.71000 -6.99798 0.51000 0.81000 0 b8wu
170.51300 -43.37900 -18.79000 -7.16796 0.62000 0.81000 0 b8wt
170.59000 -43.29100 -14.88000 -5.56785 0.63000 0.57000 0 b8wr
170.67600 -43.30300 -18.29000 -6.63787 0.57000 0.62000 0 b8wq
170.73900 -43.26100 -17.65000 -6.70782 0.52000 0.75000 0 b8wp
170.71800 -43.33100 -19.20000 -7.69790 0.68000 0.62000 0 b8wn
170.68500 -43.42600 -21.49000 -8.96801 0.60000 0.71000 0 b8wm
170.60200 -43.50900 -22.29000 -9.34811 0.57000 0.60000 0 b8wl
175.82100 -41.03300 -27.45000 -9.34520 0.69000 0.90000 0 b8nn
169.38800 -43.97200 -19.16000 -6.31867 0.60000 0.73000 0 b8la
169.31600 -43.95600 -16.93000 -6.70865 0.62000 0.48000 0 b8l1
169.17800 -43.96900 -17.49000 -4.62867 0.99000 1.12000 0 b8km
169.37000 -43.76500 -9.75000 -2.39842 0.54000 0.70000 0 b8k9
170.01800 -43.46400 -9.75000 -0.86806 0.57000 0.78000 0 b8dp
170.18700 -43.36700 -7.09000 -0.48794 0.47000 0.67000 0 b8cy
171.43100 -42.73800 -7.55000 -1.15719 0.68000 0.58000 0 b89u
169.18700 -44.11100 -20.56000 -8.03884 0.56000 0.53000 0 b7v0
169.34600 -43.98300 -18.16000 -6.60869 0.49000 0.56000 0 b7uy
176.36700 -39.60700 -3.10000 -11.17359 0.75000 0.70000 0 b7tk
175.02100 -40.87200 -17.09000 -5.20502 0.86000 0.61000 0 b7pw
175.87600 -38.93300 2.84000 -8.00284 1.53000 1.33000 0 b4lg
176.37300 -38.87900 3.71000 -10.05278 0.54000 0.53000 0 b4jy
175.71500 -40.59900 -20.32000 -7.58471 0.45000 0.55000 0 b3n7
169.75000 -46.23700 -27.77000 -12.30147 1.09000 1.17000 0 b3me
176.32400 -38.54900 0.94000 -5.74242 0.67000 0.58000 0 b3c4
178.26600 -38.01700 6.65000 -18.93184 0.59000 0.55000 0 b3bd
172.08900 -43.70000 -31.68000 -11.24834 0.78000 0.80000 0 b39y
178.28100 -37.90500 5.96000 -18.89172 0.63000 0.53000 0 b39p
176.19600 -40.86900 -27.05000 -10.29501 0.61000 0.69000 0 b339
170.30400 -44.42200 -30.06000 -14.86922 1.47000 1.65000 0 b2w8
170.43200 -44.43500 -30.81000 -13.17924 1.21000 1.54000 0 b2w7
170.92600 -43.09900 -13.56000 -3.11762 0.65000 0.51000 0 b2p5
170.55200 -43.14700 -7.42000 -0.10768 0.48000 0.51000 0 b2p3
170.34000 -43.22700 -6.47000 -0.32778 0.64000 0.52000 0 b2nl
170.26100 -43.10800 -3.96000 -0.28763 0.50000 0.46000 0 b2nb
170.44100 -43.03200 -5.17000 -0.07754 1.21000 1.17000 0 b2na
171.04100 -42.83500 -5.33000 -0.53731 0.55000 0.49000 0 b2l2
171.56300 -42.78200 -11.19000 -2.91725 0.60000 0.49000 0 b2gw
171.63800 -42.62000 -7.13000 -1.04705 0.58000 0.66000 0 b29n
176.17000 -38.26400 6.49000 -5.98211 0.83000 1.01000 0 b278
175.38000 -39.55400 -0.57000 -2.76353 0.79000 0.75000 0 b1xd
176.41000 -39.53400 -2.53000 -11.83350 0.68000 0.73000 0 b1wa
175.49100 -39.95350 -4.43039 -4.96736 1.13762 0.50259 0 b1ve
176.53600 -38.55700 2.76000 -9.92243 0.97000 0.93000 0 b1q8
176.80500 -38.81500 3.63000 -13.31271 0.82000 0.76000 0 b1pd
176.02700 -40.14500 -11.49000 -8.79419 0.91000 0.98000 0 b1lv
177.91700 -37.98100 4.42000 -12.42180 0.78000 0.73000 0 b1l0
177.46000 -38.93600 0.08000 -18.58284 0.56000 0.65000 0 b1hk
176.16200 -40.24100 -14.38000 -10.16430 0.92000 0.76000 0 b1ep
176.48300 -39.85500 -8.53000 -11.50386 0.99000 0.56000 0 b1du
175.67500 -40.68600 -21.52000 -8.63480 0.73000 0.83000 0 b1ak
169.20800 -43.93500 -15.72000 -5.21863 0.47000 0.65000 0 b19w
169.23000 -43.84600 -11.47000 -2.30852 0.62000 0.53000 0 b19t
175.44800 -40.72500 -18.66000 -7.69485 0.68000 0.51000 0 b18y
175.26100 -40.68100 -16.34000 -5.04480 0.47000 0.49000 0 b18u
174.87800 -41.40500 -28.31000 -9.56563 0.54000 0.72000 0 b0y9
174.91300 -41.37500 -27.36000 -9.24560 1.14000 1.59000 0 b0y0
174.86600 -41.25900 -23.64000 -7.63546 0.72000 0.70000 0 b0lv
167.32700 -46.10700 -24.18000 -7.55131 1.35000 1.70000 0 b0a5
168.30400 -46.41200 -25.29000 -13.16169 0.79000 0.86000 0 b07d
175.49300 -41.51700 -32.02000 -9.58576 0.89000 0.76000 0 b054
166.61500 -45.66900 -18.57000 -5.66076 1.13000 1.06000 0 b047
166.60900 -46.15600 -21.73000 -8.21137 0.51000 0.54000 0 b03w
178.00400 -37.57400 5.17000 -17.24136 0.66000 0.78000 0 b001
177.77800 -38.43200 1.06000 -18.01229 0.75000 0.90000 0 b000
170.94600 -42.72600 -3.69000 0.19282 0.55000 0.77000 0 ap6e
170.97200 -43.47300 -25.29000 -10.16807 0.81000 0.72000 0 an4y
170.51500 -44.54800 -30.32000 -13.80938 1.37000 1.23000 0 amkd
175.40200 -39.18900 0.28000 -3.07312 0.53000 0.67000 0 ahlp
175.68600 -39.42700 -0.69000 -4.79339 0.61000 0.52000 0 ahk6
176.52200 -38.95600 3.08000 -11.71286 0.78000 0.73000 0 agtr
170.51900 -43.58100 -23.95000 -9.55820 0.61000 0.59000 0 aglh
170.44400 -43.58800 -22.91000 -9.97821 0.54000 0.57000 0 afun
171.34200 -43.93500 -31.31000 -11.81863 0.63000 0.81000 0 aftc
175.81100 -39.64200 -1.95000 -5.29363 0.99000 0.67000 0 afrp
170.33700 -43.64700 -22.99000 -9.40828 0.52000 0.68000 0 afb7
170.60700 -43.67700 -25.53000 -10.97832 0.54000 0.65000 0 af68
170.68500 -43.71900 -26.66000 -11.15837 0.56000 0.63000 0 af5r
170.69200 -43.57300 -24.79000 -10.83819 0.75000 0.73000 0 af5n
169.83200 -44.11400 -25.33000 -11.13885 0.69000 0.55000 0 aevv
169.48800 -45.80000 -29.16000 -11.67092 0.79000 0.63000 0 aet5
170.55300 -43.96000 -28.42000 -11.51866 0.59000 0.73000 0 aemc
176.21600 -40.07100 -10.51000 -9.71411 0.69000 0.67000 0 aelf
168.32500 -46.12900 -27.88000 -9.13134 1.08000 1.64000 0 aegu
171.20100 -43.64600 -29.69000 -11.83828 0.63000 0.70000 0 aeb3
171.05300 -43.71500 -29.30000 -11.53836 0.58000 0.60000 0 ae4q
168.91900 -46.13400 -28.16000 -11.51134 0.78000 0.79000 0 ae13
168.44200 -45.73700 -28.64000 -10.07085 0.79000 0.88000 0 adx3
168.69600 -45.36800 -29.79000 -10.40039 0.99000 1.02000 0 adq2
173.84600 -41.51300 -12.67000 -3.01576 1.11000 0.78000 0 ad5v
178.06400 -38.69100 -4.10000 -17.92257 0.59000 0.79000 0 acw0
178.02500 -38.67500 -2.13000 -17.85256 2.30000 1.45000 0 acvn
177.95800 -38.65300 -3.38000 -17.68253 1.24000 1.21000 0 acvh
171.35500 -42.07500 -3.67000 -0.32641 0.56000 0.85000 0 acqy
178.27000 -38.46400 -2.69000 -18.87232 0.72000 0.65000 0 acmy
171.12200 -44.72800 -32.32000 -11.63960 0.72000 0.91000 0 acgf
171.94200 -41.52800 -3.33000 -0.01577 0.62000 0.47000 0 ac8p
177.06300 -38.11900 4.70000 -15.63195 1.13000 1.05000 0 abwn
171.02200 -44.54300 -31.71000 -11.72937 0.67000 0.96000 0 aakq
170.43900 -44.63600 -30.18000 -11.83948 1.53000 1.39000 0 aagl
170.14400 -44.57700 -31.30000 -13.61941 1.24000 1.44000 0 aag3
169.95600 -44.61600 -29.24000 -13.07946 1.48000 1.25000 0 aaft
170.25600 -44.56000 -29.52000 -12.19939 1.55000 1.41000 0 aafj
170.93400 -43.69600 -28.17000 -11.63834 0.60000 0.45000 0 aadg
170.85300 -43.63400 -27.22000 -11.47826 0.54000 0.53000 0 aad3
170.55400 -43.85500 -26.37000 -10.99853 0.61000 0.60000 0 aab0
171.18800 -43.48300 -27.55000 -11.42808 0.67000 0.73000 0 aa8h
170.35500 -43.30700 -10.50000 -0.57787 0.52000 0.58000 0 aa2m
170.41200 -44.94500 -29.87000 -11.89986 1.47000 1.54000 0 aa1c
170.11500 -44.81100 -30.08000 -12.79970 1.48000 1.40000 0 aa0a
170.78600 -43.18600 -15.69000 -2.37773 1.44000 1.35000 0 aa01
177.14100 -38.11000 5.40000 -15.89194 1.09000 1.26000 0 a954
177.10000 -38.14200 3.96000 -14.75197 1.16000 1.20000 0 a952
176.97700 -38.11800 5.99000 -15.03195 1.66000 1.51000 0 a94q
177.07600 -38.02800 5.40000 -15.74185 2.16000 1.91000 0 a94d
177.82000 -38.18400 1.73000 -17.45202 0.58000 0.54000 0 a8n1
171.49200 -42.65500 -6.39000 -0.96709 0.58000 0.51000 0 a8ke
171.65000 -42.72700 -10.46000 -2.18718 0.69000 0.71000 0 a8j0
178.15500 -38.27000 2.92000 -19.39211 1.23000 1.12000 0 a8f4
177.86500 -38.28800 1.44000 -17.82213 0.77000 1.30000 0 a8f0
176.41100 -38.46900 1.75000 -7.40233 1.00000 1.19000 0 a89v
175.90500 -39.40800 0.26000 -6.39336 0.79000 0.66000 0 a7y7
175.72800 -39.40600 0.81000 -5.23336 0.87000 0.84000 0 a7xx
175.64400 -39.38600 -0.15000 -4.44334 0.85000 0.76000 0 a7xj
175.44800 -39.43500 -0.23000 -3.56339 0.77000 0.60000 0 a7wv
178.21700 -38.20600 4.94000 -19.36204 0.49000 0.44000 0 a7we
178.13000 -38.17900 3.12000 -18.57201 0.85000 0.95000 0 a7w4
178.13500 -38.01100 4.17000 -17.09183 0.66000 0.56000 0 a7uu
176.06100 -38.73200 6.03000 -6.34262 0.87000 0.63000 0 a7ja
175.21300 -39.69200 -2.38000 -2.63368 0.72000 0.57000 0 a720
177.76200 -38.70200 -0.22000 -16.33259 0.92000 0.64000 0 a71v
177.59400 -38.69400 0.20000 -16.99258 0.78000 0.77000 0 a71t
177.39200 -38.62200 1.98000 -16.83250 0.79000 0.90000 0 a71e
177.52500 -38.55700 1.43000 -17.19243 0.79000 1.00000 0 a711
176.10000 -39.54700 -1.12000 -8.65352 0.79000 0.70000 0 a6yx
175.09300 -39.93000 -4.97000 -2.52395 0.65000 0.69000 0 a6u3
175.55700 -39.49500 -1.21000 -3.22346 0.75000 0.56000 0 a6qt
176.26000 -39.78400 -6.71000 -10.48378 0.98000 0.94000 0 a6fq
176.98600 -38.94500 2.54000 -15.97285 0.82000 0.69000 0 a630
177.38200 -38.75400 3.28000 -16.12264 1.00000 0.93000 0 a61v
177.11900 -38.80500 2.73000 -16.16270 0.71000 0.71000 0 a61n
178.08100 -37.86100 3.43000 -15.55167 0.60000 0.68000 0 a5tj
178.22700 -37.75100 3.30000 -19.03155 0.62000 0.68000 0 a5t0
176.57100 -40.11100 -12.89000 -13.13415 0.55000 0.59000 0 a5pd
177.59600 -38.83000 -0.78000 -17.52273 0.56000 0.69000 0 a5np
177.87600 -38.88700 1.13000 -19.17279 1.48000 0.84000 0 a5lc
175.34200 -40.12700 -7.64000 -3.99417 0.71000 0.57000 0 a5h8
176.27300 -40.45000 -21.01000 -11.51454 0.80000 0.78000 0 a5ck
176.08100 -40.42100 -19.37000 -10.33450 0.45000 0.75000 0 a5cd
176.99800 -39.77300 -3.97000 -18.11377 0.67000 0.59000 0 a55w
176.70200 -39.93000 -11.79000 -12.27395 0.74000 0.64000 0 a55j
176.64400 -39.77500 -8.38000 -12.21377 0.77000 0.57000 0 a54b
175.85600 -40.45400 -18.75000 -7.77454 0.71000 0.71000 0 a50j
175.68700 -40.28800 -13.00000 -5.45435 0.69000 0.70000 0 a4yt
175.34600 -40.31300 -10.30000 -4.28438 0.54000 0.54000 0 a4vv
177.21200 -37.99200 5.65000 -16.17181 1.41000 1.02000 0 a4v6
175.78500 -40.56800 -20.17000 -8.17467 0.49000 0.54000 0 a4rq
169.14700 -43.90000 -12.84000 -3.19859 0.47000 0.50000 0 a4pg
169.07000 -43.95100 -13.75000 -3.02865 1.22000 0.96000 0 a4p8
175.35800 -40.57400 -15.64000 -5.11468 0.73000 0.63000 0 a4nm
176.94800 -39.65300 -7.22000 -14.48364 0.48000 0.59000 0 a4fk
176.66700 -39.50100 -2.17000 -14.49347 1.55000 1.56000 0 a4e5
176.91900 -39.13800 1.27000 -16.27307 0.65000 0.67000 0 a48q
177.28600 -39.00100 -0.35000 -16.90291 1.66000 2.18000 0 a45h
174.77900 -41.34200 -23.61000 -8.29556 1.11000 0.99000 0 a44m
175.76400 -38.99100 1.70000 -5.47290 1.80000 1.25000 0 a426
176.25500 -39.42600 -0.22000 -9.13338 0.64000 0.69000 0 a41r
176.18800 -40.78500 -26.75000 -9.84492 0.46000 0.49000 0 a40c
176.92900 -39.94500 -7.25000 -18.01397 0.80000 0.71000 0 a3y4
175.16200 -40.93200 -19.03000 -6.88509 0.42000 0.51000 0 a3y0
175.25600 -40.81200 -17.76000 -6.27495 0.63000 0.44000 0 a3xx
175.78200 -39.82800 -4.12000 -6.07383 0.85000 0.52000 0 a3xl
175.11600 -40.74900 -15.69000 -5.34488 0.45000 0.47000 0 a3xj
177.85600 -39.03400 -2.10000 -19.55295 0.80000 0.62000 0 a3wj
177.59400 -39.04000 -0.27000 -19.92296 0.73000 0.84000 0 a3wb
178.54800 -37.68900 8.93000 -18.68149 0.68000 0.79000 0 a3vn
178.31900 -37.59600 5.18000 -17.86139 0.58000 0.52000 0 a3v8
175.39600 -40.20600 -9.82000 -4.46426 0.72000 0.57000 0 a3uw
175.83500 -40.33600 -15.32000 -6.92441 0.91000 0.52000 0 a3ub
176.55800 -40.48700 -21.39000 -13.83458 0.68000 0.52000 0 a3t8
178.05000 -37.68400 4.08000 -16.76148 0.81000 0.79000 0 a3t4
176.58800 -39.40800 -0.90000 -14.30336 0.54000 0.68000 0 a3ru
176.67100 -39.34500 -0.01000 -15.01329 0.65000 0.73000 0 a3r9
177.67200 -37.73900 4.41000 -15.89154 0.64000 0.59000 0 a3q5
175.77400 -40.78500 -24.08000 -10.10492 0.49000 0.48000 0 a3nc
176.22600 -40.56700 -24.87000 -10.71467 0.67000 0.56000 0 a3mx
175.27300 -40.54600 -13.71000 -4.33465 0.57000 0.66000 0 a3mt
168.72600 -44.73700 -25.04000 -9.60961 1.13000 1.22000 0 a3j8
175.89300 -41.25100 -30.06000 -10.34545 0.49000 0.49000 0 a3ff
175.66700 -40.94600 -25.39000 -10.31510 0.53000 0.52000 0 a3ct
170.99500 -45.06700 -32.60000 -12.87001 0.82000 1.59000 0 a36e
170.24100 -45.13900 -29.74000 -11.74010 0.75000 0.68000 0 a345
167.92400 -44.67300 -20.97000 -6.04953 0.54000 0.56000 0 a31c
175.10200 -41.03800 -20.23000 -6.90521 0.41000 0.53000 0 a30r
171.90700 -43.04300 -25.12000 -9.48756 0.44000 0.46000 0 a2u3
175.98200 -41.05800 -27.40000 -10.75523 0.60000 0.74000 0 a2rw
170.72500 -43.16500 -14.89000 -2.10770 0.57000 0.71000 0 a2qg
169.36800 -45.21700 -29.39000 -11.53020 1.02000 0.71000 0 a2n0
174.79900 -41.19100 -20.06000 -6.23538 1.40000 1.14000 0 a2hl
174.81400 -41.19800 -21.14000 -6.69539 2.02000 1.20000 0 a2hk
174.83600 -41.22000 -19.88000 -5.52542 1.99000 2.08000 0 a2he
174.71500 -41.28400 -21.53000 -6.12549 1.68000 1.04000 0 a28g
171.38900 -42.88800 -12.38000 -2.76737 0.59000 0.71000 0 a284
174.91300 -41.24900 -26.18000 -7.33545 1.08000 0.85000 0 a27e
174.96300 -41.28400 -25.45000 -7.88549 1.35000 1.26000 0 a274
175.23700 -41.60400 -32.62000 -9.49586 0.45000 0.43000 0 a23h
175.26500 -41.34600 -33.18000 -9.73556 0.94000 1.16000 0 a21b
175.21100 -41.27200 -29.39000 -9.37548 0.96000 1.32000 0 a20h
175.57500 -41.32700 -31.40000 -10.07554 0.45000 0.44000 0 a1yl
167.85900 -45.19700 -24.06000 -5.84017 1.24000 1.67000 0 a1th
171.30500 -42.87300 -11.84000 -2.29735 0.47000 0.48000 0 a1g4
172.72300 -40.51100 -2.34000 -0.41461 0.81000 0.76000 0 a170
167.67800 -45.76300 -25.42000 -12.27088 1.18000 1.16000 0 a133
177.11300 -38.26100 4.00000 -14.72210 0.68000 0.89000 0 a0yh
167.60800 -46.15500 -26.04000 -7.02137 1.09000 1.72000 0 a0c2
169.47800 -44.21600 -24.44000 -10.97897 0.58000 0.68000 0 a073
177.55900 -38.40700 2.16000 -16.43226 0.53000 0.60000 0 a00a
